run_name,seed,model_id,n_layer,n_head,n_embd,batch_size,n_params,checkpoint_idx,checkpoint_tokens_target,train_tokens_real,val_loss,val_ppl,mu_landscape,flops_estimate,d_over_n,dataset_name,dataset_config,tokenizer_name
tail_s2_L3_H2_E64_B128_T42000000,2,L3_H2_E64,3,2,64,128,3374720,7,42000000,42008576,6.472704648971558,647.2318968906773,0.4998268261551857,850603089592320.0,12.448018205954865,wikitext,wikitext-103-raw-v1,gpt2
tail_s2_L3_H2_E64_B128_T50000000,2,L3_H2_E64,3,2,64,128,3374720,8,50000000,50003968,6.379517459869385,589.643112535168,0.4923265725374222,1012496345333760.0,14.817219798975914,wikitext,wikitext-103-raw-v1,gpt2
tail_s2_L4_H2_E80_B128_T12000000,2,L4_H2_E80,4,2,80,128,4342320,1,12000000,12009472,6.92337007522583,1015.7373441974761,0.17947987280786037,312893822730240.0,2.7656810184417546,wikitext,wikitext-103-raw-v1,gpt2
tail_s2_L4_H2_E80_B128_T16000000,2,L4_H2_E80,4,2,80,128,4342320,2,16000000,16007168,6.788181495666504,887.2985375757157,0.21007871069014072,417049474498560.0,3.6863169918384644,wikitext,wikitext-103-raw-v1,gpt2
tail_s2_L4_H2_E80_B128_T20000000,2,L4_H2_E80,4,2,80,128,4342320,3,20000000,20004864,6.707597279548645,818.6014043015991,0.2629352640360594,521205126266880.0,4.606952965235174,wikitext,wikitext-103-raw-v1,gpt2
tail_s2_L4_H2_E80_B128_T25000000,2,L4_H2_E80,4,2,80,128,4342320,4,25000000,25001984,6.589433264732361,727.3685276682227,0.31470649875700474,651399690977280.0,5.7577479319810605,wikitext,wikitext-103-raw-v1,gpt2
tail_s2_L4_H2_E80_B128_T30000000,2,L4_H2_E80,4,2,80,128,4342320,5,30000000,30015488,6.502202892303467,666.6084834921054,0.33116042613983154,782021123112960.0,6.912315996978574,wikitext,wikitext-103-raw-v1,gpt2
tail_s2_L4_H2_E80_B128_T36000000,2,L4_H2_E80,4,2,80,128,4342320,6,36000000,36012032,6.420470571517944,614.2921144953265,0.45856406912207603,938254600765440.0,8.293269957073639,wikitext,wikitext-103-raw-v1,gpt2
tail_s2_L4_H2_E80_B128_T42000000,2,L4_H2_E80,4,2,80,128,4342320,7,42000000,42008576,6.362671995162964,579.7934939125057,0.5635314844548702,1094488078417920.0,9.674223917168703,wikitext,wikitext-103-raw-v1,gpt2
tail_s2_L4_H2_E80_B128_T50000000,2,L4_H2_E80,4,2,80,128,4342320,8,50000000,50003968,6.26164059638977,524.0780357341007,0.4449327141046524,1302799381954560.0,11.515495863962121,wikitext,wikitext-103-raw-v1,gpt2
tail_s2_L5_H2_E96_B128_T12000000,2,L5_H2_E96,5,2,96,128,5396352,1,12000000,12009472,6.826182651519775,921.6657691770898,0.3051290027797222,388844029476864.0,2.2254797314926824,wikitext,wikitext-103-raw-v1,gpt2
tail_s2_L5_H2_E96_B128_T16000000,2,L5_H2_E96,5,2,96,128,5396352,2,16000000,16007168,6.696727132797241,809.7512751514173,0.28709619492292404,518281878306816.0,2.9662942669418153,wikitext,wikitext-103-raw-v1,gpt2
tail_s2_L5_H2_E96_B128_T20000000,2,L5_H2_E96,5,2,96,128,5396352,3,20000000,20004864,6.599996185302734,735.0923850817128,0.258879529312253,647719727136768.0,3.7071088023909486,wikitext,wikitext-103-raw-v1,gpt2
tail_s2_L5_H2_E96_B128_T25000000,2,L5_H2_E96,5,2,96,128,5396352,4,25000000,25001984,6.496019983291626,662.4996193483119,0.3161333203315735,809517038174208.0,4.633126971702365,wikitext,wikitext-103-raw-v1,gpt2
tail_s2_L5_H2_E96_B128_T30000000,2,L5_H2_E96,5,2,96,128,5396352,5,30000000,30015488,6.420720410346985,614.445607691383,0.3842729739844799,971844832198656.0,5.562181266159064,wikitext,wikitext-103-raw-v1,gpt2
tail_s2_L5_H2_E96_B128_T36000000,2,L5_H2_E96,5,2,96,128,5396352,6,36000000,36012032,6.34072515964508,567.2074782563847,0.5915381461381912,1166001605443584.0,6.673403069332764,wikitext,wikitext-103-raw-v1,gpt2
tail_s2_L5_H2_E96_B128_T42000000,2,L5_H2_E96,5,2,96,128,5396352,7,42000000,42008576,6.24614646434784,516.0204850216123,0.47288383916020393,1360158378688512.0,7.7846248725064635,wikitext,wikitext-103-raw-v1,gpt2
tail_s2_L5_H2_E96_B128_T50000000,2,L5_H2_E96,5,2,96,128,5396352,8,50000000,50003968,6.168445944786072,477.4435556095308,0.6548542641103268,1619034076348416.0,9.26625394340473,wikitext,wikitext-103-raw-v1,gpt2
tail_s2_L6_H4_E112_B128_T12000000,2,L6_H4_E112,6,4,112,128,6555248,1,12000000,12009472,6.7690505027771,870.4849784062993,0.14379234984517097,472350403854336.0,1.8320393065220415,wikitext,wikitext-103-raw-v1,gpt2
tail_s2_L6_H4_E112_B128_T16000000,2,L6_H4_E112,6,4,112,128,6555248,2,16000000,16007168,6.615939712524414,746.9062778414274,0.1858568862080574,629585736105984.0,2.441885951530743,wikitext,wikitext-103-raw-v1,gpt2
tail_s2_L6_H4_E112_B128_T20000000,2,L6_H4_E112,6,4,112,128,6555248,3,20000000,20004864,6.536244320869446,689.6914480711087,0.2530562784522772,786821068357632.0,3.0517325965394444,wikitext,wikitext-103-raw-v1,gpt2
tail_s2_L6_H4_E112_B128_T25000000,2,L6_H4_E112,6,4,112,128,6555248,4,25000000,25001984,6.427315616607666,618.5113958283965,0.24297676980495453,983365233672192.0,3.814040902800321,wikitext,wikitext-103-raw-v1,gpt2
tail_s2_L6_H4_E112_B128_T30000000,2,L6_H4_E112,6,4,112,128,6555248,5,30000000,30015488,6.325325965881348,558.5398489288548,0.2601893078535795,1180553806086144.0,4.5788485805571355,wikitext,wikitext-103-raw-v1,gpt2
tail_s2_L6_H4_E112_B128_T36000000,2,L6_H4_E112,6,4,112,128,6555248,6,36000000,36012032,6.253320646286011,519.7358211784183,0.34622158482670784,1416406804463616.0,5.493618548070187,wikitext,wikitext-103-raw-v1,gpt2
tail_s2_L6_H4_E112_B128_T42000000,2,L6_H4_E112,6,4,112,128,6555248,7,42000000,42008576,6.18124144077301,483.59193460211276,0.3383296802639961,1652259802841088.0,6.40838851558324,wikitext,wikitext-103-raw-v1,gpt2
tail_s2_L6_H4_E112_B128_T50000000,2,L6_H4_E112,6,4,112,128,6555248,8,50000000,50003968,6.090879607200622,441.80985941362474,0.3370361849665642,1966730467344384.0,7.628081805600642,wikitext,wikitext-103-raw-v1,gpt2
tail_s2_L7_H4_E128_B128_T12000000,2,L7_H4_E128,7,4,128,128,7837440,1,12000000,12009472,6.719851350784301,828.6943175649972,0.15452951192855835,564741097390080.0,1.5323207577984648,wikitext,wikitext-103-raw-v1,gpt2
tail_s2_L7_H4_E128_B128_T16000000,2,L7_H4_E128,7,4,128,128,7837440,2,16000000,16007168,6.566714191436768,711.0296931414505,0.18180407769978046,752731312619520.0,2.0423975175567533,wikitext,wikitext-103-raw-v1,gpt2
tail_s2_L7_H4_E128_B128_T20000000,2,L7_H4_E128,7,4,128,128,7837440,3,20000000,20004864,6.472304344177246,646.9728587098925,0.17741002142429352,940721527848960.0,2.5524742773150417,wikitext,wikitext-103-raw-v1,gpt2
tail_s2_L7_H4_E128_B128_T25000000,2,L7_H4_E128,7,4,128,128,7837440,4,25000000,25001984,6.372978234291077,585.7998827799344,0.2021197248250246,1175709296885760.0,3.190070227012902,wikitext,wikitext-103-raw-v1,gpt2
tail_s2_L7_H4_E128_B128_T30000000,2,L7_H4_E128,7,4,128,128,7837440,5,30000000,30015488,6.263771891593933,525.1961918754174,0.2233435232192278,1411467517624320.0,3.829756655234362,wikitext,wikitext-103-raw-v1,gpt2
tail_s2_L7_H4_E128_B128_T36000000,2,L7_H4_E128,7,4,128,128,7837440,6,36000000,36012032,6.185277247428894,485.54756176267335,0.24405104666948318,1693452840468480.0,4.5948717948717945,wikitext,wikitext-103-raw-v1,gpt2
tail_s2_L7_H4_E128_B128_T42000000,2,L7_H4_E128,7,4,128,128,7837440,7,42000000,42008576,6.127208542823792,458.15545266461584,0.25918084383010864,1975438163312640.0,5.3599869345092275,wikitext,wikitext-103-raw-v1,gpt2
tail_s2_L7_H4_E128_B128_T50000000,2,L7_H4_E128,7,4,128,128,7837440,8,50000000,50003968,6.014312958717346,409.2445743902172,0.2736254669725895,2351418593771520.0,6.380140454025804,wikitext,wikitext-103-raw-v1,gpt2
tail_s3_L2_H2_E48_B128_T12000000,3,L2_H2_E48,2,2,48,128,2475120,1,12000000,12009472,7.225815105438232,1374.458487748248,0.1039306903257966,178349306019840.0,4.852076666989883,wikitext,wikitext-103-raw-v1,gpt2
tail_s3_L2_H2_E48_B128_T16000000,3,L2_H2_E48,2,2,48,128,2475120,2,16000000,16007168,7.0938193798065186,1204.4994673119108,0.2170771323144436,237717969960960.0,6.4672290636413585,wikitext,wikitext-103-raw-v1,gpt2
tail_s3_L2_H2_E48_B128_T20000000,3,L2_H2_E48,2,2,48,128,2475120,3,20000000,20004864,6.949051761627198,1042.1610424084397,0.32345428690314293,297086633902080.0,8.082381460292835,wikitext,wikitext-103-raw-v1,gpt2
tail_s3_L2_H2_E48_B128_T25000000,3,L2_H2_E48,2,2,48,128,2475120,4,25000000,25001984,6.857619976997375,951.1007299781236,0.35858509317040443,371297463828480.0,10.101321956107178,wikitext,wikitext-103-raw-v1,gpt2
tail_s3_L2_H2_E48_B128_T30000000,3,L2_H2_E48,2,2,48,128,2475120,5,30000000,30015488,6.762984299659729,865.2204237895871,0.41515615954995155,445751607951360.0,12.12688192895698,wikitext,wikitext-103-raw-v1,gpt2
tail_s3_L2_H2_E48_B128_T36000000,3,L2_H2_E48,2,2,48,128,2475120,6,36000000,36012032,6.688755702972412,803.3220587542951,0.3725413605570793,534804603863040.0,14.549610523934193,wikitext,wikitext-103-raw-v1,gpt2
tail_s3_L2_H2_E48_B128_T42000000,3,L2_H2_E48,2,2,48,128,2475120,7,42000000,42008576,6.614882683753967,746.1171935328008,0.4597485437989235,623857599774720.0,16.972339118911407,wikitext,wikitext-103-raw-v1,gpt2
tail_s3_L2_H2_E48_B128_T50000000,3,L2_H2_E48,2,2,48,128,2475120,8,50000000,50003968,6.557915902137756,704.8012880343031,0.5687318593263626,742594927656960.0,20.202643912214356,wikitext,wikitext-103-raw-v1,gpt2
tail_s3_L3_H2_E64_B128_T12000000,3,L3_H2_E64,3,2,64,128,3374720,1,12000000,12009472,7.047626280784607,1150.1254251806831,0.24683848582208157,243171632087040.0,3.55865731082875,wikitext,wikitext-103-raw-v1,gpt2
tail_s3_L3_H2_E64_B128_T16000000,3,L3_H2_E64,3,2,64,128,3374720,2,16000000,16007168,6.916919994354248,1009.206839964328,0.2611440569162369,324118259957760.0,4.743258107339275,wikitext,wikitext-103-raw-v1,gpt2
tail_s3_L3_H2_E64_B128_T20000000,3,L3_H2_E64,3,2,64,128,3374720,3,20000000,20004864,6.806939864158631,904.0999009244872,0.3674081303179264,405064887828480.0,5.927858903849801,wikitext,wikitext-103-raw-v1,gpt2
tail_s3_L3_H2_E64_B128_T25000000,3,L3_H2_E64,3,2,64,128,3374720,4,25000000,25001984,6.692286729812622,806.1636243749047,0.4056260697543621,506248172666880.0,7.408609899487957,wikitext,wikitext-103-raw-v1,gpt2
tail_s3_L3_H2_E64_B128_T30000000,3,L3_H2_E64,3,2,64,128,3374720,5,30000000,30015488,6.612559962272644,744.3861822066324,0.42205216735601425,607763205980160.0,8.894215816423289,wikitext,wikitext-103-raw-v1,gpt2
tail_s3_L3_H2_E64_B128_T36000000,3,L3_H2_E64,3,2,64,128,3374720,6,36000000,36012032,6.547987866401672,697.8386156799118,0.4184126555919647,729183147786240.0,10.671117011189077,wikitext,wikitext-103-raw-v1,gpt2
tail_s3_L3_H2_E64_B128_T42000000,3,L3_H2_E64,3,2,64,128,3374720,7,42000000,42008576,6.4760924816131595,649.4283287085746,0.7640126571059227,850603089592320.0,12.448018205954865,wikitext,wikitext-103-raw-v1,gpt2
tail_s3_L3_H2_E64_B128_T50000000,3,L3_H2_E64,3,2,64,128,3374720,8,50000000,50003968,6.399590420722961,601.5985850910023,0.5393984913825989,1012496345333760.0,14.817219798975914,wikitext,wikitext-103-raw-v1,gpt2
tail_s3_L4_H2_E80_B128_T12000000,3,L4_H2_E80,4,2,80,128,4342320,1,12000000,12009472,6.926903176307678,1019.332394004624,0.19705230928957462,312893822730240.0,2.7656810184417546,wikitext,wikitext-103-raw-v1,gpt2
tail_s3_L4_H2_E80_B128_T16000000,3,L4_H2_E80,4,2,80,128,4342320,2,16000000,16007168,6.788268971443176,887.3761580993385,0.2987366858869791,417049474498560.0,3.6863169918384644,wikitext,wikitext-103-raw-v1,gpt2
tail_s3_L4_H2_E80_B128_T20000000,3,L4_H2_E80,4,2,80,128,4342320,3,20000000,20004864,6.692978191375732,806.7212483002755,0.2823683973401785,521205126266880.0,4.606952965235174,wikitext,wikitext-103-raw-v1,gpt2
tail_s3_L4_H2_E80_B128_T25000000,3,L4_H2_E80,4,2,80,128,4342320,4,25000000,25001984,6.588497829437256,726.6884396136703,0.357867743819952,651399690977280.0,5.7577479319810605,wikitext,wikitext-103-raw-v1,gpt2
tail_s3_L4_H2_E80_B128_T30000000,3,L4_H2_E80,4,2,80,128,4342320,5,30000000,30015488,6.517285871505737,676.739133520157,0.3721863776445389,782021123112960.0,6.912315996978574,wikitext,wikitext-103-raw-v1,gpt2
tail_s3_L4_H2_E80_B128_T36000000,3,L4_H2_E80,4,2,80,128,4342320,6,36000000,36012032,6.42325747013092,616.0064720979985,0.4366583526134491,938254600765440.0,8.293269957073639,wikitext,wikitext-103-raw-v1,gpt2
tail_s3_L4_H2_E80_B128_T42000000,3,L4_H2_E80,4,2,80,128,4342320,7,42000000,42008576,6.360257482528686,578.3952638974919,0.4685679003596306,1094488078417920.0,9.674223917168703,wikitext,wikitext-103-raw-v1,gpt2
tail_s3_L4_H2_E80_B128_T50000000,3,L4_H2_E80,4,2,80,128,4342320,8,50000000,50003968,6.284401106834411,536.143102028685,0.46339717507362366,1302799381954560.0,11.515495863962121,wikitext,wikitext-103-raw-v1,gpt2
tail_s3_L5_H2_E96_B128_T12000000,3,L5_H2_E96,5,2,96,128,5396352,1,12000000,12009472,6.856591796875,950.1233296710722,0.20303678512573242,388844029476864.0,2.2254797314926824,wikitext,wikitext-103-raw-v1,gpt2
tail_s3_L5_H2_E96_B128_T16000000,3,L5_H2_E96,5,2,96,128,5396352,2,16000000,16007168,6.716488933563232,825.9125808212045,0.2520270887762308,518281878306816.0,2.9662942669418153,wikitext,wikitext-103-raw-v1,gpt2
tail_s3_L5_H2_E96_B128_T20000000,3,L5_H2_E96,5,2,96,128,5396352,3,20000000,20004864,6.6091423511505125,741.8465020027867,0.2698796223849058,647719727136768.0,3.7071088023909486,wikitext,wikitext-103-raw-v1,gpt2
tail_s3_L5_H2_E96_B128_T25000000,3,L5_H2_E96,5,2,96,128,5396352,4,25000000,25001984,6.507396960258484,670.0799008391344,0.3141649551689625,809517038174208.0,4.633126971702365,wikitext,wikitext-103-raw-v1,gpt2
tail_s3_L5_H2_E96_B128_T30000000,3,L5_H2_E96,5,2,96,128,5396352,5,30000000,30015488,6.414183926582337,610.4423916839817,0.32146595790982246,971844832198656.0,5.562181266159064,wikitext,wikitext-103-raw-v1,gpt2
tail_s3_L5_H2_E96_B128_T36000000,3,L5_H2_E96,5,2,96,128,5396352,6,36000000,36012032,6.339256024360656,566.374785555374,0.5958268530666828,1166001605443584.0,6.673403069332764,wikitext,wikitext-103-raw-v1,gpt2
tail_s3_L5_H2_E96_B128_T42000000,3,L5_H2_E96,5,2,96,128,5396352,7,42000000,42008576,6.249192571640014,517.5947352342157,0.4121573008596897,1360158378688512.0,7.7846248725064635,wikitext,wikitext-103-raw-v1,gpt2
tail_s3_L5_H2_E96_B128_T50000000,3,L5_H2_E96,5,2,96,128,5396352,8,50000000,50003968,6.172245335578919,479.2610006645314,0.749014288187027,1619034076348416.0,9.26625394340473,wikitext,wikitext-103-raw-v1,gpt2
tail_s3_L6_H4_E112_B128_T12000000,3,L6_H4_E112,6,4,112,128,6555248,1,12000000,12009472,6.78350179195404,883.1559439308903,0.1817669328302145,472350403854336.0,1.8320393065220415,wikitext,wikitext-103-raw-v1,gpt2
tail_s3_L6_H4_E112_B128_T16000000,3,L6_H4_E112,6,4,112,128,6555248,2,16000000,16007168,6.641636538505554,766.3481255566618,0.1809785608202219,629585736105984.0,2.441885951530743,wikitext,wikitext-103-raw-v1,gpt2
tail_s3_L6_H4_E112_B128_T20000000,3,L6_H4_E112,6,4,112,128,6555248,3,20000000,20004864,6.538015460968017,690.9140706487581,0.36269839480519295,786821068357632.0,3.0517325965394444,wikitext,wikitext-103-raw-v1,gpt2
tail_s3_L6_H4_E112_B128_T25000000,3,L6_H4_E112,6,4,112,128,6555248,4,25000000,25001984,6.425300359725952,617.2661916061485,0.238330302760005,983365233672192.0,3.814040902800321,wikitext,wikitext-103-raw-v1,gpt2
tail_s3_L6_H4_E112_B128_T30000000,3,L6_H4_E112,6,4,112,128,6555248,5,30000000,30015488,6.345311331748962,569.8147635298593,0.3133317865431309,1180553806086144.0,4.5788485805571355,wikitext,wikitext-103-raw-v1,gpt2
tail_s3_L6_H4_E112_B128_T36000000,3,L6_H4_E112,6,4,112,128,6555248,6,36000000,36012032,6.258787631988525,522.5849905697369,0.6530593484640121,1416406804463616.0,5.493618548070187,wikitext,wikitext-103-raw-v1,gpt2
tail_s3_L6_H4_E112_B128_T42000000,3,L6_H4_E112,6,4,112,128,6555248,7,42000000,42008576,6.199290561676025,492.39959001105456,0.3232015371322632,1652259802841088.0,6.40838851558324,wikitext,wikitext-103-raw-v1,gpt2
tail_s3_L6_H4_E112_B128_T50000000,3,L6_H4_E112,6,4,112,128,6555248,8,50000000,50003968,6.1207520961761475,455.20692517598224,0.3598821945488453,1966730467344384.0,7.628081805600642,wikitext,wikitext-103-raw-v1,gpt2
tail_s3_L7_H4_E128_B128_T12000000,3,L7_H4_E128,7,4,128,128,7837440,1,12000000,12009472,6.716419410705567,825.8551630143521,0.16591554321348667,564741097390080.0,1.5323207577984648,wikitext,wikitext-103-raw-v1,gpt2
tail_s3_L7_H4_E128_B128_T16000000,3,L7_H4_E128,7,4,128,128,7837440,2,16000000,16007168,6.589422798156738,727.3609146503632,0.17714102566242218,752731312619520.0,2.0423975175567533,wikitext,wikitext-103-raw-v1,gpt2
tail_s3_L7_H4_E128_B128_T20000000,3,L7_H4_E128,7,4,128,128,7837440,3,20000000,20004864,6.4865946769714355,656.284692303764,0.20431453734636307,940721527848960.0,2.5524742773150417,wikitext,wikitext-103-raw-v1,gpt2
tail_s3_L7_H4_E128_B128_T25000000,3,L7_H4_E128,7,4,128,128,7837440,4,25000000,25001984,6.379057002067566,589.3716692625947,0.21564860455691814,1175709296885760.0,3.190070227012902,wikitext,wikitext-103-raw-v1,gpt2
tail_s3_L7_H4_E128_B128_T30000000,3,L7_H4_E128,7,4,128,128,7837440,5,30000000,30015488,6.290121531486511,539.2188571719662,0.2246524803340435,1411467517624320.0,3.829756655234362,wikitext,wikitext-103-raw-v1,gpt2
tail_s3_L7_H4_E128_B128_T36000000,3,L7_H4_E128,7,4,128,128,7837440,6,36000000,36012032,6.1964325428009035,490.994311801083,0.28386728651821613,1693452840468480.0,4.5948717948717945,wikitext,wikitext-103-raw-v1,gpt2
tail_s3_L7_H4_E128_B128_T42000000,3,L7_H4_E128,7,4,128,128,7837440,7,42000000,42008576,6.1412697553634645,464.6431796200351,0.25210476852953434,1975438163312640.0,5.3599869345092275,wikitext,wikitext-103-raw-v1,gpt2
tail_s3_L7_H4_E128_B128_T50000000,3,L7_H4_E128,7,4,128,128,7837440,8,50000000,50003968,6.043838262557983,421.5077915484385,0.2845611535012722,2351418593771520.0,6.380140454025804,wikitext,wikitext-103-raw-v1,gpt2
tail_s4_L2_H2_E48_B128_T12000000,4,L2_H2_E48,2,2,48,128,2475120,1,12000000,12009472,7.2521833896636965,1411.1826485717158,0.10714593902230263,178349306019840.0,4.852076666989883,wikitext,wikitext-103-raw-v1,gpt2
tail_s4_L2_H2_E48_B128_T16000000,4,L2_H2_E48,2,2,48,128,2475120,2,16000000,16007168,7.096647787094116,1207.911104859021,0.2664140071719885,237717969960960.0,6.4672290636413585,wikitext,wikitext-103-raw-v1,gpt2
tail_s4_L2_H2_E48_B128_T20000000,4,L2_H2_E48,2,2,48,128,2475120,3,20000000,20004864,6.970080542564392,1064.3084692194586,0.2601981367915869,297086633902080.0,8.082381460292835,wikitext,wikitext-103-raw-v1,gpt2
tail_s4_L2_H2_E48_B128_T25000000,4,L2_H2_E48,2,2,48,128,2475120,4,25000000,25001984,6.853230261802674,946.9348189231935,0.5328261852264404,371297463828480.0,10.101321956107178,wikitext,wikitext-103-raw-v1,gpt2
tail_s4_L2_H2_E48_B128_T30000000,4,L2_H2_E48,2,2,48,128,2475120,5,30000000,30015488,6.762169528007507,864.5157538268976,0.4589609168469906,445751607951360.0,12.12688192895698,wikitext,wikitext-103-raw-v1,gpt2
tail_s4_L2_H2_E48_B128_T36000000,4,L2_H2_E48,2,2,48,128,2475120,6,36000000,36012032,6.707642579078675,818.6384874004124,0.5186463221907616,534804603863040.0,14.549610523934193,wikitext,wikitext-103-raw-v1,gpt2
tail_s4_L2_H2_E48_B128_T42000000,4,L2_H2_E48,2,2,48,128,2475120,7,42000000,42008576,6.6318495035171505,758.8844329253808,0.46645400673151016,623857599774720.0,16.972339118911407,wikitext,wikitext-103-raw-v1,gpt2
tail_s4_L2_H2_E48_B128_T50000000,4,L2_H2_E48,2,2,48,128,2475120,8,50000000,50003968,6.581035470962524,721.2858132164919,0.45066624507308006,742594927656960.0,20.202643912214356,wikitext,wikitext-103-raw-v1,gpt2
tail_s4_L3_H2_E64_B128_T12000000,4,L3_H2_E64,3,2,64,128,3374720,1,12000000,12009472,7.066612887382507,1172.1710274894103,0.2885924894362688,243171632087040.0,3.55865731082875,wikitext,wikitext-103-raw-v1,gpt2
tail_s4_L3_H2_E64_B128_T16000000,4,L3_H2_E64,3,2,64,128,3374720,2,16000000,16007168,6.910311579704285,1002.5595708447172,0.3468988947570324,324118259957760.0,4.743258107339275,wikitext,wikitext-103-raw-v1,gpt2
tail_s4_L3_H2_E64_B128_T20000000,4,L3_H2_E64,3,2,64,128,3374720,3,20000000,20004864,6.8126894474029545,909.3130709823649,0.287599029019475,405064887828480.0,5.927858903849801,wikitext,wikitext-103-raw-v1,gpt2
tail_s4_L3_H2_E64_B128_T25000000,4,L3_H2_E64,3,2,64,128,3374720,4,25000000,25001984,6.703618454933166,815.3508039565977,0.3111514151096344,506248172666880.0,7.408609899487957,wikitext,wikitext-103-raw-v1,gpt2
tail_s4_L3_H2_E64_B128_T30000000,4,L3_H2_E64,3,2,64,128,3374720,5,30000000,30015488,6.620688104629517,750.4613153908139,0.39119071513414383,607763205980160.0,8.894215816423289,wikitext,wikitext-103-raw-v1,gpt2
tail_s4_L3_H2_E64_B128_T36000000,4,L3_H2_E64,3,2,64,128,3374720,6,36000000,36012032,6.5355449438095095,689.2092623283713,0.7217196151614189,729183147786240.0,10.671117011189077,wikitext,wikitext-103-raw-v1,gpt2
tail_s4_L3_H2_E64_B128_T42000000,4,L3_H2_E64,3,2,64,128,3374720,7,42000000,42008576,6.477003073692321,650.0199623282431,1.0694984123110771,850603089592320.0,12.448018205954865,wikitext,wikitext-103-raw-v1,gpt2
tail_s4_L3_H2_E64_B128_T50000000,4,L3_H2_E64,3,2,64,128,3374720,8,50000000,50003968,6.412785077095032,609.5890716296525,0.7026355266571045,1012496345333760.0,14.817219798975914,wikitext,wikitext-103-raw-v1,gpt2
tail_s4_L4_H2_E80_B128_T12000000,4,L4_H2_E80,4,2,80,128,4342320,1,12000000,12009472,6.956487679481507,1049.9393498981376,0.2385842315852642,312893822730240.0,2.7656810184417546,wikitext,wikitext-103-raw-v1,gpt2
tail_s4_L4_H2_E80_B128_T16000000,4,L4_H2_E80,4,2,80,128,4342320,2,16000000,16007168,6.822958445549011,918.6989143467513,0.2688290122896433,417049474498560.0,3.6863169918384644,wikitext,wikitext-103-raw-v1,gpt2
tail_s4_L4_H2_E80_B128_T20000000,4,L4_H2_E80,4,2,80,128,4342320,3,20000000,20004864,6.706031465530396,817.3206297364499,0.2473015896975994,521205126266880.0,4.606952965235174,wikitext,wikitext-103-raw-v1,gpt2
tail_s4_L4_H2_E80_B128_T25000000,4,L4_H2_E80,4,2,80,128,4342320,4,25000000,25001984,6.618689465522766,748.962911940425,0.26623132824897766,651399690977280.0,5.7577479319810605,wikitext,wikitext-103-raw-v1,gpt2
tail_s4_L4_H2_E80_B128_T30000000,4,L4_H2_E80,4,2,80,128,4342320,5,30000000,30015488,6.5373191118240355,690.4331207010736,0.3361692763864994,782021123112960.0,6.912315996978574,wikitext,wikitext-103-raw-v1,gpt2
tail_s4_L4_H2_E80_B128_T36000000,4,L4_H2_E80,4,2,80,128,4342320,6,36000000,36012032,6.440425014495849,626.6730883659468,0.42964716255664825,938254600765440.0,8.293269957073639,wikitext,wikitext-103-raw-v1,gpt2
tail_s4_L4_H2_E80_B128_T42000000,4,L4_H2_E80,4,2,80,128,4342320,7,42000000,42008576,6.380920886993408,590.4712146273424,0.38893193006515503,1094488078417920.0,9.674223917168703,wikitext,wikitext-103-raw-v1,gpt2
tail_s4_L4_H2_E80_B128_T50000000,4,L4_H2_E80,4,2,80,128,4342320,8,50000000,50003968,6.3089937448501585,549.4917416301198,0.3965948112308979,1302799381954560.0,11.515495863962121,wikitext,wikitext-103-raw-v1,gpt2
tail_s4_L5_H2_E96_B128_T12000000,4,L5_H2_E96,5,2,96,128,5396352,1,12000000,12009472,6.867717337608338,960.7529861726122,0.18714535422623158,388844029476864.0,2.2254797314926824,wikitext,wikitext-103-raw-v1,gpt2
tail_s4_L5_H2_E96_B128_T16000000,4,L5_H2_E96,5,2,96,128,5396352,2,16000000,16007168,6.725613403320312,833.4830810631262,0.263472406193614,518281878306816.0,2.9662942669418153,wikitext,wikitext-103-raw-v1,gpt2
tail_s4_L5_H2_E96_B128_T20000000,4,L5_H2_E96,5,2,96,128,5396352,3,20000000,20004864,6.622884893417359,752.1117325393907,0.30396426282823086,647719727136768.0,3.7071088023909486,wikitext,wikitext-103-raw-v1,gpt2
tail_s4_L5_H2_E96_B128_T25000000,4,L5_H2_E96,5,2,96,128,5396352,4,25000000,25001984,6.5188227891922,677.7800255413717,0.29671019315719604,809517038174208.0,4.633126971702365,wikitext,wikitext-103-raw-v1,gpt2
tail_s4_L5_H2_E96_B128_T30000000,4,L5_H2_E96,5,2,96,128,5396352,5,30000000,30015488,6.448236608505249,631.5875741020014,0.6617616936564445,971844832198656.0,5.562181266159064,wikitext,wikitext-103-raw-v1,gpt2
tail_s4_L5_H2_E96_B128_T36000000,4,L5_H2_E96,5,2,96,128,5396352,6,36000000,36012032,6.362754607200623,579.841393812986,0.3438853695988655,1166001605443584.0,6.673403069332764,wikitext,wikitext-103-raw-v1,gpt2
tail_s4_L5_H2_E96_B128_T42000000,4,L5_H2_E96,5,2,96,128,5396352,7,42000000,42008576,6.284596705436707,536.2479811268403,0.45473188534379005,1360158378688512.0,7.7846248725064635,wikitext,wikitext-103-raw-v1,gpt2
tail_s4_L5_H2_E96_B128_T50000000,4,L5_H2_E96,5,2,96,128,5396352,8,50000000,50003968,6.2000446796417235,492.77105743570934,0.4609617553651333,1619034076348416.0,9.26625394340473,wikitext,wikitext-103-raw-v1,gpt2
tail_s4_L6_H4_E112_B128_T12000000,4,L6_H4_E112,6,4,112,128,6555248,1,12000000,12009472,6.783781838417053,883.4033032637136,0.1597361359745264,472350403854336.0,1.8320393065220415,wikitext,wikitext-103-raw-v1,gpt2
